date,state,unemployment
1977-05-01,Tennessee,6.4
1977-05-01,Texas,5.4
1977-05-01,Utah,5.4
1977-05-01,Vermont,7.1
1977-05-01,Virginia,5.4
1977-05-01,Washington,8.8
1977-05-01,West Virginia,6.9
1977-05-01,Wisconsin,5
1977-05-01,Wyoming,3.3
1977-06-01,Alabama,7.4
1977-06-01,Alaska,9.9
1977-06-01,Arizona,8.6
1977-06-01,Arkansas,6.4
1977-06-01,California,8.4
1977-06-01,Colorado,6.3
1977-06-01,Connecticut,7
1977-06-01,District of Columbia,8.7
1977-06-01,Delaware,8.2
1977-06-01,Florida,8.4
1977-06-01,Georgia,6.9
1977-06-01,Hawaii,7.4
1977-06-01,Idaho,6
1977-06-01,Illinois,6.1
1977-06-01,Indiana,5.7
1977-06-01,Iowa,4.1
1977-06-01,Kansas,3.9
1977-06-01,Kentucky,4.7
1977-06-01,Louisiana,6.7
1977-06-01,Maine,8.5
1977-06-01,Maryland,6
1977-06-01,Massachusetts,7.9
1977-06-01,Michigan,8.2
1977-06-01,Minnesota,5.4
1977-06-01,Mississippi,7.3
1977-06-01,Missouri,6.1
1977-06-01,Montana,6.1
1977-06-01,Nebraska,3.3
1977-06-01,Nevada,6.9
1977-06-01,New Hampshire,5.7
1977-06-01,New Jersey,9.4
1977-06-01,New Mexico,7.8
1977-06-01,New York,9.1
1977-06-01,North Carolina,5.9
1977-06-01,North Dakota,4.5
1977-06-01,Ohio,6.4
1977-06-01,Oklahoma,5
1977-06-01,Oregon,7.4
1977-06-01,Pennsylvania,7.7
1977-06-01,Rhode Island,8.1
1977-06-01,South Carolina,6.8
1977-06-01,South Dakota,3.4
1977-06-01,Tennessee,6.3
1977-06-01,Texas,5.3
1977-06-01,Utah,5.3
1977-06-01,Vermont,7
1977-06-01,Virginia,5.4
1977-06-01,Washington,8.6
1977-06-01,West Virginia,6.8
1977-06-01,Wisconsin,5
1977-06-01,Wyoming,3.2
1977-07-01,Alabama,7.3
1977-07-01,Alaska,10
1977-07-01,Arizona,8.4
1977-07-01,Arkansas,6.4
1977-07-01,California,8.3
1977-07-01,Colorado,6.2
1977-07-01,Connecticut,6.8
1977-07-01,District of Columbia,8.7
1977-07-01,Delaware,8
1977-07-01,Florida,8.2
1977-07-01,Georgia,6.7
1977-07-01,Hawaii,7.3
1977-07-01,Idaho,6
1977-07-01,Illinois,6.2
1977-07-01,Indiana,5.7
1977-07-01,Iowa,4.1
1977-07-01,Kansas,3.9
1977-07-01,Kentucky,4.7
1977-07-01,Louisiana,6.7
1977-07-01,Maine,8.3
1977-07-01,Maryland,5.9
1977-07-01,Massachusetts,7.8
1977-07-01,Michigan,8.2
1977-07-01,Minnesota,5.3
1977-07-01,Mississippi,7.4
1977-07-01,Missouri,6
1977-07-01,Montana,6.2
1977-07-01,Nebraska,3.4
1977-07-01,Nevada,6.6
1977-07-01,New Hampshire,5.5
1977-07-01,New Jersey,9.1
1977-07-01,New Mexico,7.6
1977-07-01,New York,9
1977-07-01,North Carolina,5.8
1977-07-01,North Dakota,4.5
1977-07-01,Ohio,6.2
1977-07-01,Oklahoma,4.8
1977-07-01,Oregon,7.1
1977-07-01,Pennsylvania,7.7
1977-07-01,Rhode Island,8
1977-07-01,South Carolina,6.7
1977-07-01,South Dakota,3.3
1977-07-01,Tennessee,6.2
1977-07-01,Texas,5.2
1977-07-01,Utah,5.2
1977-07-01,Vermont,6.9
1977-07-01,Virginia,5.4
1977-07-01,Washington,8.4
1977-07-01,West Virginia,6.8
1977-07-01,Wisconsin,4.9
1977-07-01,Wyoming,3.1
1977-08-01,Alabama,7.1
1977-08-01,Alaska,10
1977-08-01,Arizona,8.2
1977-08-01,Arkansas,6.4
1977-08-01,California,8.1
1977-08-01,Colorado,6.2
1977-08-01,Connecticut,6.7
1977-08-01,District of Columbia,8.7
1977-08-01,Delaware,7.8
1977-08-01,Florida,8.1
1977-08-01,Georgia,6.6
1977-08-01,Hawaii,7.2
1977-08-01,Idaho,5.9
1977-08-01,Illinois,6.3
1977-08-01,Indiana,5.8
1977-08-01,Iowa,4.1
1977-08-01,Kansas,3.8
1977-08-01,Kentucky,4.7
1977-08-01,Louisiana,6.8
1977-08-01,Maine,8.1
1977-08-01,Maryland,5.9
1977-08-01,Massachusetts,7.6
1977-08-01,Michigan,8.2
1977-08-01,Minnesota,5.1
1977-08-01,Mississippi,7.4
1977-08-01,Missouri,6
1977-08-01,Montana,6.2
1977-08-01,Nebraska,3.5
1977-08-01,Nevada,6.3
1977-08-01,New Hampshire,5.3
1977-08-01,New Jersey,8.9
1977-08-01,New Mexico,7.4
1977-08-01,New York,8.8
1977-08-01,North Carolina,5.7
1977-08-01,North Dakota,4.5
1977-08-01,Ohio,6.1
1977-08-01,Oklahoma,4.6
1977-08-01,Oregon,6.8
1977-08-01,Pennsylvania,7.6
1977-08-01,Rhode Island,7.8
1977-08-01,South Carolina,6.6
1977-08-01,South Dakota,3.2
1977-08-01,Tennessee,6.1
1977-08-01,Texas,5.3
1977-08-01,Utah,5.2
1977-08-01,Vermont,6.8
1977-08-01,Virginia,5.4
1977-08-01,Washington,8.1
1977-08-01,West Virginia,6.8
1977-08-01,Wisconsin,4.9
1977-08-01,Wyoming,3
1977-09-01,Alabama,6.9
1977-09-01,Alaska,10
1977-09-01,Arizona,8
1977-09-01,Arkansas,6.4
1977-09-01,California,8
1977-09-01,Colorado,6.2
1977-09-01,Connecticut,6.5
1977-09-01,District of Columbia,8.6
1977-09-01,Delaware,7.7
1977-09-01,Florida,7.9
1977-09-01,Georgia,6.5
1977-09-01,Hawaii,7.3
1977-09-01,Idaho,5.9
1977-09-01,Illinois,6.3
1977-09-01,Indiana,5.8
1977-09-01,Iowa,4
1977-09-01,Kansas,3.7
1977-09-01,Kentucky,4.7
1977-09-01,Louisiana,7
1977-09-01,Maine,8
1977-09-01,Maryland,5.8
1977-09-01,Massachusetts,7.5
1977-09-01,Michigan,8.1
1977-09-01,Minnesota,5
1977-09-01,Mississippi,7.3
1977-09-01,Missouri,5.9
1977-09-01,Montana,6.3
1977-09-01,Nebraska,3.5
1977-09-01,Nevada,6
1977-09-01,New Hampshire,5.1
1977-09-01,New Jersey,8.7
1977-09-01,New Mexico,7.2
1977-09-01,New York,8.8
1977-09-01,North Carolina,5.7
1977-09-01,North Dakota,4.5
1977-09-01,Ohio,6.1
1977-09-01,Oklahoma,4.4
1977-09-01,Oregon,6.6
1977-09-01,Pennsylvania,7.6
1977-09-01,Rhode Island,7.7
1977-09-01,South Carolina,6.5
1977-09-01,South Dakota,3.2
1977-09-01,Tennessee,6.1
1977-09-01,Texas,5.3
1977-09-01,Utah,5.1
1977-09-01,Vermont,6.8
1977-09-01,Virginia,5.4
1977-09-01,Washington,7.8
1977-09-01,West Virginia,6.8
1977-09-01,Wisconsin,4.9
1977-09-01,Wyoming,3
1977-10-01,Alabama,6.8
1977-10-01,Alaska,10.1
1977-10-01,Arizona,7.7
1977-10-01,Arkansas,6.4
1977-10-01,California,7.9
1977-10-01,Colorado,6.2
1977-10-01,Connecticut,6.3
1977-10-01,District of Columbia,8.5
1977-10-01,Delaware,7.5
1977-10-01,Florida,7.7
1977-10-01,Georgia,6.3
1977-10-01,Hawaii,7.3
1977-10-01,Idaho,5.7
1977-10-01,Illinois,6.3
1977-10-01,Indiana,5.8
1977-10-01,Iowa,4
1977-10-01,Kansas,3.6
1977-10-01,Kentucky,4.8
1977-10-01,Louisiana,7.2
1977-10-01,Maine,7.8
1977-10-01,Maryland,5.8
1977-10-01,Massachusetts,7.3
1977-10-01,Michigan,7.9
1977-10-01,Minnesota,4.8
1977-10-01,Mississippi,7.3
1977-10-01,Missouri,5.8
1977-10-01,Montana,6.3
1977-10-01,Nebraska,3.6
1977-10-01,Nevada,5.6
1977-10-01,New Hampshire,4.9
1977-10-01,New Jersey,8.5
1977-10-01,New Mexico,6.9
1977-10-01,New York,8.6
1977-10-01,North Carolina,5.6
1977-10-01,North Dakota,4.5
1977-10-01,Ohio,5.9
1977-10-01,Oklahoma,4.2
1977-10-01,Oregon,6.4
1977-10-01,Pennsylvania,7.5
1977-10-01,Rhode Island,7.5
1977-10-01,South Carolina,6.4
1977-10-01,South Dakota,3.1
1977-10-01,Tennessee,6
1977-10-01,Texas,5.3
1977-10-01,Utah,4.9
1977-10-01,Vermont,6.7
1977-10-01,Virginia,5.4
1977-10-01,Washington,7.5
1977-10-01,West Virginia,6.9
1977-10-01,Wisconsin,4.9
1977-10-01,Wyoming,2.9
1977-11-01,Alabama,6.6
1977-11-01,Alaska,10.4
1977-11-01,Arizona,7.4
1977-11-01,Arkansas,6.4
1977-11-01,California,7.8
1977-11-01,Colorado,6.2
1977-11-01,Connecticut,6.1
1977-11-01,District of Columbia,8.3
1977-11-01,Delaware,7.4
1977-11-01,Florida,7.5
1977-11-01,Georgia,6.1
1977-11-01,Hawaii,7.3
1977-11-01,Idaho,5.6
1977-11-01,Illinois,6.3
1977-11-01,Indiana,5.8
1977-11-01,Iowa,3.9
1977-11-01,Kansas,3.6
1977-11-01,Kentucky,4.9
1977-11-01,Louisiana,7.4
1977-11-01,Maine,7.5
1977-11-01,Maryland,5.8
1977-11-01,Massachusetts,7.1
1977-11-01,Michigan,7.7
1977-11-01,Minnesota,4.6
1977-11-01,Mississippi,7.2
1977-11-01,Missouri,5.7
1977-11-01,Montana,6.3
1977-11-01,Nebraska,3.6
1977-11-01,Nevada,5.3
1977-11-01,New Hampshire,4.8
1977-11-01,New Jersey,8.2
1977-11-01,New Mexico,6.7
1977-11-01,New York,8.5
1977-11-01,North Carolina,5.4
1977-11-01,North Dakota,4.4
1977-11-01,Ohio,5.8
1977-11-01,Oklahoma,4.1
1977-11-01,Oregon,6.1
1977-11-01,Pennsylvania,7.5
1977-11-01,Rhode Island,7.3
1977-11-01,South Carolina,6.2
1977-11-01,South Dakota,3.1
1977-11-01,Tennessee,6
1977-11-01,Texas,5.3
1977-11-01,Utah,4.8
1977-11-01,Vermont,6.6
1977-11-01,Virginia,5.4
1977-11-01,Washington,7.2
1977-11-01,West Virginia,6.9
1977-11-01,Wisconsin,4.9
1977-11-01,Wyoming,2.9
1977-12-01,Alabama,6.5
1977-12-01,Alaska,10.6
1977-12-01,Arizona,7.1
1977-12-01,Arkansas,6.4
1977-12-01,California,7.7
1977-12-01,Colorado,6.2
1977-12-01,Connecticut,6
1977-12-01,District of Columbia,8.2
1977-12-01,Delaware,7.3
1977-12-01,Florida,7.3
1977-12-01,Georgia,5.9
1977-12-01,Hawaii,7.2
1977-12-01,Idaho,5.4
1977-12-01,Illinois,6.3
1977-12-01,Indiana,5.8
1977-12-01,Iowa,3.9
1977-12-01,Kansas,3.5
1977-12-01,Kentucky,4.9
1977-12-01,Louisiana,7.5
1977-12-01,Maine,7.3
1977-12-01,Maryland,5.8
1977-12-01,Massachusetts,6.9
1977-12-01,Michigan,7.5
1977-12-01,Minnesota,4.4
1977-12-01,Mississippi,7.1
1977-12-01,Missouri,5.6
1977-12-01,Montana,6.3
1977-12-01,Nebraska,3.7
1977-12-01,Nevada,5
1977-12-01,New Hampshire,4.6
1977-12-01,New Jersey,8
1977-12-01,New Mexico,6.4
1977-12-01,New York,8.4
1977-12-01,North Carolina,5.2
1977-12-01,North Dakota,4.3
1977-12-01,Ohio,5.8
1977-12-01,Oklahoma,4
1977-12-01,Oregon,5.9
1977-12-01,Pennsylvania,7.4
1977-12-01,Rhode Island,7.1
1977-12-01,South Carolina,6
1977-12-01,South Dakota,3
1977-12-01,Tennessee,6
1977-12-01,Texas,5.3
1977-12-01,Utah,4.7
1977-12-01,Vermont,6.4
1977-12-01,Virginia,5.4
1977-12-01,Washington,7
1977-12-01,West Virginia,6.8
1977-12-01,Wisconsin,4.9
1977-12-01,Wyoming,2.9
1978-01-01,Alabama,6.4
1978-01-01,Alaska,10.9
1978-01-01,Arizona,6.8
1978-01-01,Arkansas,6.3
1978-01-01,California,7.6
1978-01-01,Colorado,6.2
1978-01-01,Connecticut,5.8
1978-01-01,District of Columbia,8.1
1978-01-01,Delaware,7.2
1978-01-01,Florida,7.1
1978-01-01,Georgia,5.7
1978-01-01,Hawaii,7.2
1978-01-01,Idaho,5.3
1978-01-01,Illinois,6.3
1978-01-01,Indiana,5.8
1978-01-01,Iowa,4
1978-01-01,Kansas,3.4
1978-01-01,Kentucky,5
1978-01-01,Louisiana,7.6
1978-01-01,Maine,7
1978-01-01,Maryland,5.8
1978-01-01,Massachusetts,6.7
1978-01-01,Michigan,7.3
1978-01-01,Minnesota,4.2
1978-01-01,Mississippi,7.1
1978-01-01,Missouri,5.6
1978-01-01,Montana,6.2
1978-01-01,Nebraska,3.7
1978-01-01,Nevada,4.8
1978-01-01,New Hampshire,4.4
1978-01-01,New Jersey,7.7
1978-01-01,New Mexico,6.3
1978-01-01,New York,8.2
1978-01-01,North Carolina,5
1978-01-01,North Dakota,4.3
1978-01-01,Ohio,5.7
1978-01-01,Oklahoma,4
1978-01-01,Oregon,5.7
1978-01-01,Pennsylvania,7.4
1978-01-01,Rhode Island,6.9
1978-01-01,South Carolina,5.8
1978-01-01,South Dakota,3
1978-01-01,Tennessee,5.9
1978-01-01,Texas,5.2
1978-01-01,Utah,4.6
1978-01-01,Vermont,6.3
1978-01-01,Virginia,5.4
1978-01-01,Washington,6.8
1978-01-01,West Virginia,6.7
1978-01-01,Wisconsin,4.9
1978-01-01,Wyoming,2.8
1978-02-01,Alabama,6.3
1978-02-01,Alaska,11
1978-02-01,Arizona,6.5
1978-02-01,Arkansas,6.2
1978-02-01,California,7.5
1978-02-01,Colorado,6.1
1978-02-01,Connecticut,5.6
1978-02-01,District of Columbia,8
1978-02-01,Delaware,7.1
1978-02-01,Florida,7
1978-02-01,Georgia,5.6
1978-02-01,Hawaii,7.1
1978-02-01,Idaho,5.2
1978-02-01,Illinois,6.3
1978-02-01,Indiana,5.8
1978-02-01,Iowa,4
1978-02-01,Kansas,3.3
1978-02-01,Kentucky,5
1978-02-01,Louisiana,7.6
1978-02-01,Maine,6.8
1978-02-01,Maryland,5.7
1978-02-01,Massachusetts,6.5
1978-02-01,Michigan,7.1
1978-02-01,Minnesota,4.1
1978-02-01,Mississippi,7
1978-02-01,Missouri,5.5
1978-02-01,Montana,6.1
1978-02-01,Nebraska,3.6
1978-02-01,Nevada,4.6
1978-02-01,New Hampshire,4.2
1978-02-01,New Jersey,7.6
1978-02-01,New Mexico,6.1
1978-02-01,New York,8.1
1978-02-01,North Carolina,4.8
1978-02-01,North Dakota,4.2
1978-02-01,Ohio,5.6
1978-02-01,Oklahoma,3.9
1978-02-01,Oregon,5.6
1978-02-01,Pennsylvania,7.3
1978-02-01,Rhode Island,6.7
1978-02-01,South Carolina,5.6
1978-02-01,South Dakota,2.9
1978-02-01,Tennessee,5.9
1978-02-01,Texas,5.1
1978-02-01,Utah,4.4
1978-02-01,Vermont,6.1
1978-02-01,Virginia,5.4
1978-02-01,Washington,6.7
1978-02-01,West Virginia,6.6
1978-02-01,Wisconsin,4.8
1978-02-01,Wyoming,2.8
1978-03-01,Alabama,6.3
1978-03-01,Alaska,11.1
1978-03-01,Arizona,6.3
1978-03-01,Arkansas,6.2
1978-03-01,California,7.5
1978-03-01,Colorado,6
1978-03-01,Connecticut,5.5
1978-03-01,District of Columbia,8
1978-03-01,Delaware,7.1
1978-03-01,Florida,6.9
1978-03-01,Georgia,5.5
1978-03-01,Hawaii,7
1978-03-01,Idaho,5.2
1978-03-01,Illinois,6.3
1978-03-01,Indiana,5.7
1978-03-01,Iowa,4
1978-03-01,Kansas,3.2
1978-03-01,Kentucky,5
1978-03-01,Louisiana,7.5
1978-03-01,Maine,6.5
1978-03-01,Maryland,5.7
1978-03-01,Massachusetts,6.4
1978-03-01,Michigan,7
1978-03-01,Minnesota,4
1978-03-01,Mississippi,7
1978-03-01,Missouri,5.3
1978-03-01,Montana,5.9
1978-03-01,Nebraska,3.5
1978-03-01,Nevada,4.4
1978-03-01,New Hampshire,4.1
1978-03-01,New Jersey,7.4
1978-03-01,New Mexico,6.1
1978-03-01,New York,8
1978-03-01,North Carolina,4.7
1978-03-01,North Dakota,4.1
1978-03-01,Ohio,5.6
1978-03-01,Oklahoma,3.7
1978-03-01,Oregon,5.6
1978-03-01,Pennsylvania,7.2
1978-03-01,Rhode Island,6.6
1978-03-01,South Carolina,5.6
1978-03-01,South Dakota,2.9
1978-03-01,Tennessee,5.8
1978-03-01,Texas,5
1978-03-01,Utah,4.2
1978-03-01,Vermont,5.9
1978-03-01,Virginia,5.4
1978-03-01,Washington,6.7
1978-03-01,West Virginia,6.3
1978-03-01,Wisconsin,4.8
1978-03-01,Wyoming,2.8
1978-04-01,Alabama,6.2
1978-04-01,Alaska,11.1
1978-04-01,Arizona,6.1
1978-04-01,Arkansas,6.1
1978-04-01,California,7.4
1978-04-01,Colorado,5.9
1978-04-01,Connecticut,5.4
1978-04-01,District of Columbia,7.9
1978-04-01,Delaware,7.1
1978-04-01,Florida,6.8
1978-04-01,Georgia,5.6
1978-04-01,Hawaii,7
1978-04-01,Idaho,5.2
1978-04-01,Illinois,6.2
1978-04-01,Indiana,5.6
1978-04-01,Iowa,3.9
1978-04-01,Kansas,3.1
1978-04-01,Kentucky,4.9
1978-04-01,Louisiana,7.3
1978-04-01,Maine,6.4
1978-04-01,Maryland,5.6
1978-04-01,Massachusetts,6.3
1978-04-01,Michigan,6.9
1978-04-01,Minnesota,3.9
1978-04-01,Mississippi,7
1978-04-01,Missouri,5.2
1978-04-01,Montana,5.8
1978-04-01,Nebraska,3.3
1978-04-01,Nevada,4.3
1978-04-01,New Hampshire,4
1978-04-01,New Jersey,7.4
1978-04-01,New Mexico,6.1
1978-04-01,New York,7.9
1978-04-01,North Carolina,4.6
1978-04-01,North Dakota,4.1
1978-04-01,Ohio,5.5
1978-04-01,Oklahoma,3.5
1978-04-01,Oregon,5.7
1978-04-01,Pennsylvania,7.1
1978-04-01,Rhode Island,6.4
1978-04-01,South Carolina,5.6
1978-04-01,South Dakota,3
1978-04-01,Tennessee,5.8
1978-04-01,Texas,4.9
1978-04-01,Utah,4
1978-04-01,Vermont,5.8
1978-04-01,Virginia,5.3
1978-04-01,Washington,6.7
1978-04-01,West Virginia,6.1
1978-04-01,Wisconsin,4.8
1978-04-01,Wyoming,2.8
1978-05-01,Alabama,6.2
1978-05-01,Alaska,11
1978-05-01,Arizona,5.9
1978-05-01,Arkansas,6
1978-05-01,California,7.3
1978-05-01,Colorado,5.8
1978-05-01,Connecticut,5.3
1978-05-01,District of Columbia,7.9
1978-05-01,Delaware,7.1
1978-05-01,Florida,6.8
1978-05-01,Georgia,5.6
1978-05-01,Hawaii,7
1978-05-01,Idaho,5.2
1978-05-01,Illinois,6.1
1978-05-01,Indiana,5.5
1978-05-01,Iowa,3.8
1978-05-01,Kansas,3
1978-05-01,Kentucky,4.9
1978-05-01,Louisiana,7.1
1978-05-01,Maine,6.3
1978-05-01,Maryland,5.6
1978-05-01,Massachusetts,6.2
1978-05-01,Michigan,6.9
1978-05-01,Minnesota,3.9
1978-05-01,Mississippi,7
1978-05-01,Missouri,5
1978-05-01,Montana,5.7
1978-05-01,Nebraska,3.1
1978-05-01,Nevada,4.2
1978-05-01,New Hampshire,3.9
1978-05-01,New Jersey,7.3
1978-05-01,New Mexico,6.1
1978-05-01,New York,7.8
1978-05-01,North Carolina,4.5
1978-05-01,North Dakota,4
1978-05-01,Ohio,5.5
1978-05-01,Oklahoma,3.3
1978-05-01,Oregon,5.8
1978-05-01,Pennsylvania,7
1978-05-01,Rhode Island,6.3
1978-05-01,South Carolina,5.7
1978-05-01,South Dakota,3.1
1978-05-01,Tennessee,5.8
1978-05-01,Texas,4.9
1978-05-01,Utah,3.8
1978-05-01,Vermont,5.7
1978-05-01,Virginia,5.3
1978-05-01,Washington,6.7
1978-05-01,West Virginia,6
1978-05-01,Wisconsin,4.8
1978-05-01,Wyoming,2.8
1978-06-01,Alabama,6.2
1978-06-01,Alaska,10.8
1978-06-01,Arizona,5.7
1978-06-01,Arkansas,6.1
1978-06-01,California,7.2
1978-06-01,Colorado,5.6
1978-06-01,Connecticut,5.2
1978-06-01,District of Columbia,7.8
1978-06-01,Delaware,7.1
1978-06-01,Florida,6.8
1978-06-01,Georgia,5.7
1978-06-01,Hawaii,7.1
1978-06-01,Idaho,5.3
1978-06-01,Illinois,6
1978-06-01,Indiana,5.5
1978-06-01,Iowa,3.7
1978-06-01,Kansas,2.9
1978-06-01,Kentucky,5
1978-06-01,Louisiana,6.9
1978-06-01,Maine,6.2
1978-06-01,Maryland,5.5
1978-06-01,Massachusetts,6.1
1978-06-01,Michigan,6.9
1978-06-01,Minnesota,3.9
1978-06-01,Mississippi,6.9
1978-06-01,Missouri,4.9
1978-06-01,Montana,5.5
1978-06-01,Nebraska,2.9
1978-06-01,Nevada,4.2
1978-06-01,New Hampshire,3.9
1978-06-01,New Jersey,7.2
1978-06-01,New Mexico,6.1
1978-06-01,New York,7.8
1978-06-01,North Carolina,4.4
1978-06-01,North Dakota,4
1978-06-01,Ohio,5.5
1978-06-01,Oklahoma,3.1
1978-06-01,Oregon,5.9
1978-06-01,Pennsylvania,6.9
1978-06-01,Rhode Island,6.2
1978-06-01,South Carolina,5.7
1978-06-01,South Dakota,3.2
1978-06-01,Tennessee,5.8
1978-06-01,Texas,4.8
1978-06-01,Utah,3.7
1978-06-01,Vermont,5.6
1978-06-01,Virginia,5.3
1978-06-01,Washington,6.7
1978-06-01,West Virginia,6
1978-06-01,Wisconsin,4.8
1978-06-01,Wyoming,2.9
1978-07-01,Alabama,6.3
1978-07-01,Alaska,10.7
1978-07-01,Arizona,5.6
1978-07-01,Arkansas,6.1
1978-07-01,California,7.1
1978-07-01,Colorado,5.5
1978-07-01,Connecticut,5.2
1978-07-01,District of Columbia,7.7
1978-07-01,Delaware,7.1
1978-07-01,Florida,6.7
1978-07-01,Georgia,5.8
1978-07-01,Hawaii,7.1
1978-07-01,Idaho,5.5
1978-07-01,Illinois,5.9
1978-07-01,Indiana,5.4
1978-07-01,Iowa,3.6
1978-07-01,Kansas,2.9
1978-07-01,Kentucky,5
1978-07-01,Louisiana,6.7
1978-07-01,Maine,6.2
1978-07-01,Maryland,5.5
1978-07-01,Massachusetts,6
1978-07-01,Michigan,6.9
1978-07-01,Minnesota,3.8
1978-07-01,Mississippi,6.8
1978-07-01,Missouri,4.8
1978-07-01,Montana,5.4
1978-07-01,Nebraska,2.7
1978-07-01,Nevada,4.2
1978-07-01,New Hampshire,3.8
1978-07-01,New Jersey,7.2
1978-07-01,New Mexico,6.2
1978-07-01,New York,7.7
1978-07-01,North Carolina,4.4
1978-07-01,North Dakota,4
1978-07-01,Ohio,5.4
1978-07-01,Oklahoma,3
1978-07-01,Oregon,6.1
1978-07-01,Pennsylvania,6.8
1978-07-01,Rhode Island,6.1
1978-07-01,South Carolina,5.7
1978-07-01,South Dakota,3.3
1978-07-01,Tennessee,5.9
1978-07-01,Texas,4.8
1978-07-01,Utah,3.6
1978-07-01,Vermont,5.5
1978-07-01,Virginia,5.2
1978-07-01,Washington,6.8
1978-07-01,West Virginia,6.1
1978-07-01,Wisconsin,4.8
1978-07-01,Wyoming,3
1978-08-01,Alabama,6.4
1978-08-01,Alaska,10.6
1978-08-01,Arizona,5.6
1978-08-01,Arkansas,6.2
1978-08-01,California,7
1978-08-01,Colorado,5.3
1978-08-01,Connecticut,5.1
1978-08-01,District of Columbia,7.7
1978-08-01,Delaware,7
1978-08-01,Florida,6.7
1978-08-01,Georgia,5.8
1978-08-01,Hawaii,7
1978-08-01,Idaho,5.6
1978-08-01,Illinois,5.9
1978-08-01,Indiana,5.4
1978-08-01,Iowa,3.7
1978-08-01,Kansas,2.9
1978-08-01,Kentucky,5.1
1978-08-01,Louisiana,6.5
1978-08-01,Maine,6.3
1978-08-01,Maryland,5.5
1978-08-01,Massachusetts,6
1978-08-01,Michigan,7
1978-08-01,Minnesota,3.8
1978-08-01,Mississippi,6.7
1978-08-01,Missouri,4.7
1978-08-01,Montana,5.3
1978-08-01,Nebraska,2.6
1978-08-01,Nevada,4.3
1978-08-01,New Hampshire,3.7
1978-08-01,New Jersey,7.1
1978-08-01,New Mexico,6.2
1978-08-01,New York,7.6
1978-08-01,North Carolina,4.4
1978-08-01,North Dakota,4.1
1978-08-01,Ohio,5.4
1978-08-01,Oklahoma,2.9
1978-08-01,Oregon,6.2
1978-08-01,Pennsylvania,6.8
1978-08-01,Rhode Island,6.1
1978-08-01,South Carolina,5.6
1978-08-01,South Dakota,3.3
1978-08-01,Tennessee,5.9
1978-08-01,Texas,4.8
1978-08-01,Utah,3.5
1978-08-01,Vermont,5.4
1978-08-01,Virginia,5.2
1978-08-01,Washington,6.8
1978-08-01,West Virginia,6.2
1978-08-01,Wisconsin,4.9
1978-08-01,Wyoming,3
1978-09-01,Alabama,6.5
1978-09-01,Alaska,10.4
1978-09-01,Arizona,5.6
1978-09-01,Arkansas,6.3
1978-09-01,California,6.9
1978-09-01,Colorado,5.2
1978-09-01,Connecticut,5.1
1978-09-01,District of Columbia,7.6
1978-09-01,Delaware,7
1978-09-01,Florida,6.6
1978-09-01,Georgia,5.8
1978-09-01,Hawaii,6.9
1978-09-01,Idaho,5.7
1978-09-01,Illinois,5.8
1978-09-01,Indiana,5.4
1978-09-01,Iowa,3.7
1978-09-01,Kansas,2.9
1978-09-01,Kentucky,5.1
1978-09-01,Louisiana,6.3
1978-09-01,Maine,6.3
1978-09-01,Maryland,5.5
1978-09-01,Massachusetts,6
1978-09-01,Michigan,7
1978-09-01,Minnesota,3.8
1978-09-01,Mississippi,6.6
1978-09-01,Missouri,4.6
1978-09-01,Montana,5.3
1978-09-01,Nebraska,2.6
1978-09-01,Nevada,4.4
1978-09-01,New Hampshire,3.6
1978-09-01,New Jersey,7
1978-09-01,New Mexico,6.2
1978-09-01,New York,7.5
1978-09-01,North Carolina,4.4
1978-09-01,North Dakota,4.1
1978-09-01,Ohio,5.4
1978-09-01,Oklahoma,3
1978-09-01,Oregon,6.4
1978-09-01,Pennsylvania,6.9
1978-09-01,Rhode Island,6.1
1978-09-01,South Carolina,5.5
1978-09-01,South Dakota,3.3
1978-09-01,Tennessee,5.9
1978-09-01,Texas,4.8
1978-09-01,Utah,3.6
1978-09-01,Vermont,5.4
1978-09-01,Virginia,5.2
1978-09-01,Washington,6.9
1978-09-01,West Virginia,6.4
1978-09-01,Wisconsin,4.9
1978-09-01,Wyoming,3
1978-10-01,Alabama,6.6
1978-10-01,Alaska,10.2
1978-10-01,Arizona,5.7
1978-10-01,Arkansas,6.4
1978-10-01,California,6.8
1978-10-01,Colorado,5.1
1978-10-01,Connecticut,5.1
1978-10-01,District of Columbia,7.6
1978-10-01,Delaware,7
1978-10-01,Florida,6.6
1978-10-01,Georgia,5.8
1978-10-01,Hawaii,6.8
1978-10-01,Idaho,5.8
1978-10-01,Illinois,5.7
1978-10-01,Indiana,5.5
1978-10-01,Iowa,3.8
1978-10-01,Kansas,2.9
1978-10-01,Kentucky,5.2
1978-10-01,Louisiana,6.2
1978-10-01,Maine,6.3
1978-10-01,Maryland,5.6
1978-10-01,Massachusetts,5.9
1978-10-01,Michigan,7.1
1978-10-01,Minnesota,3.8
1978-10-01,Mississippi,6.4
1978-10-01,Missouri,4.5
1978-10-01,Montana,5.2
1978-10-01,Nebraska,2.6
1978-10-01,Nevada,4.5
1978-10-01,New Hampshire,3.5
1978-10-01,New Jersey,7
1978-10-01,New Mexico,6.2
1978-10-01,New York,7.4
1978-10-01,North Carolina,4.4
1978-10-01,North Dakota,4.2
1978-10-01,Ohio,5.5
1978-10-01,Oklahoma,3.1
1978-10-01,Oregon,6.6
1978-10-01,Pennsylvania,6.9
